Time,DBUK1,DCLY,DFHM,DGRN,DHOC,DWCH,DWCC,DWBD,DMTC,DWPK,DWWK,DWHW,DLWG,DNOT,DSGM,DTDF,DBLK,DDAG,DDFS,DGES,DGUM,DWDS,DSEA,DSMY,DSTK,DTOW,DWAR,DLAU
2018-09-27 00:00,0.370326388888889,0.31140625,0.359159722222222,0.266211805555555,0.319371527777778,0.419704861111111,0.36684375,NaN,NaN,NaN,0.393048611111111,0.371180555555556,0.385902777777778,0.387336805555556,0.399145833333333,0.323444444444444,0.316111111111111,0.157107638888889,0.211302083333333,0.162319444444444,0.125576388888889,0.270559027777778,0.183274305555556,0.324038194444444,0.128059027777778,0.341413194444444,0.161836805555556,0.158170138888889
2018-09-28 00:00,0.387739583333333,0.32884375,0.372565972222222,0.275447916666667,0.334239583333333,0.444930555555556,0.370930555555555,NaN,NaN,NaN,0.411430555555555,0.408065972222222,0.391354166666667,0.403638888888889,0.422600694444444,0.34365625,0.324899305555555,0.154510416666667,0.224482638888889,0.159961805555556,0.121736111111111,0.271104166666667,0.200364583333333,0.325520833333333,0.124493055555556,0.348239583333333,0.156711805555556,0.162822916666667
2018-09-29 00:00,0.38371875,0.311840277777778,0.365277777777778,0.267545138888889,0.323232638888889,0.434204861111111,0.350065972222222,NaN,NaN,NaN,0.397621527777778,0.376201388888889,0.382586805555556,0.397739583333333,0.404940972222222,0.322,0.330121527777778,0.152913194444444,0.221763888888889,0.160309027777778,0.118211805555556,0.269652777777778,0.198128472222222,0.326347222222222,0.121326388888889,0.338875,0.151420138888889,0.1634375
2018-09-30 00:00,0.377454861111111,0.296704861111111,0.357208333333333,0.261194444444445,0.309725694444444,0.4223125,0.336701388888889,NaN,NaN,NaN,0.3925,0.357652777777778,0.374347222222222,0.391697916666667,0.377756944444444,0.312618055555555,0.323829861111111,0.149211805555556,0.212128472222222,0.157059027777778,0.112104166666667,0.2654375,0.186600694444444,0.318381944444444,0.115975694444444,0.330350694444444,0.1433125,0.159545138888889
2018-10-01 00:00,0.369475694444444,0.285534722222222,0.350607638888889,0.253628472222222,0.298736111111111,0.407270833333333,0.326451388888889,NaN,NaN,NaN,0.384972222222222,0.339996527777778,0.3681875,0.38384375,0.359,0.304305555555556,0.316277777777778,0.145232638888889,0.205472222222222,0.153826388888889,0.106010416666667,0.260541666666667,0.176451388888889,0.314430555555555,0.111892361111111,0.323930555555556,0.135774305555556,0.155722222222222
2018-10-02 00:00,0.359107638888889,0.275663194444444,0.341989583333333,0.245138888888889,0.288336805555556,0.391520833333333,0.317576388888889,NaN,NaN,NaN,0.374861111111111,0.326899305555556,0.363434027777778,0.372923611111111,0.344184027777778,0.294555555555556,0.306208333333333,0.141225694444444,0.199319444444444,0.150149305555556,0.100138888888889,0.256267361111111,0.167159722222222,0.311475694444444,0.107479166666667,0.318708333333333,0.133975694444444,0.151159722222222
2018-10-03 00:00,0.3515625,0.288402777777778,0.335131944444444,0.239888888888889,0.280135416666667,0.406326388888889,0.309861111111111,NaN,NaN,NaN,0.37653125,0.347847222222222,0.359690972222222,0.365,0.377118055555556,0.306378472222222,0.297767361111111,0.136979166666667,0.194038194444444,0.147131944444444,0.0938576388888889,0.252666666666667,0.158833333333333,0.308732638888889,0.103298611111111,0.313927083333333,0.12846875,0.146274305555556
2018-10-04 00:00,0.348774305555555,0.283815972222222,0.333770833333333,0.237725694444444,0.27415625,0.400972222222222,0.301732638888889,NaN,NaN,NaN,0.3785625,0.339336805555556,0.3565625,0.364736111111111,0.363451388888889,0.300836805555556,0.2945,0.134864583333333,0.191253472222222,0.145704861111111,0.0884340277777778,0.249041666666667,0.151982638888889,0.30571875,0.100420138888889,0.308378472222222,0.123680555555556,0.142309027777778
2018-10-05 00:00,0.342388888888889,0.285805555555555,0.330458333333333,0.236333333333333,0.270982638888889,0.392979166666667,0.298670138888889,NaN,NaN,NaN,0.37215625,0.341930555555556,0.354333333333333,0.358753472222222,0.355184027777778,0.295006944444444,0.288385416666667,0.133086805555556,0.188,0.142982638888889,0.0849166666666667,0.246072916666667,0.146340277777778,0.303447916666667,0.0976493055555556,0.305430555555556,0.120642361111111,0.138541666666667
2018-10-06 00:00,0.343038194444444,0.285628472222222,0.332895833333333,0.238333333333333,0.272829861111111,0.392076388888889,0.298534722222222,NaN,NaN,NaN,0.37359375,0.339027777777778,0.352663194444444,0.359607638888889,0.353319444444445,0.293239583333333,0.288875,0.137538194444445,0.187583333333333,0.141784722222222,0.0876979166666667,0.244222222222222,0.145836805555556,0.302,0.09865625,0.303083333333333,0.1268125,0.140378472222222
2018-10-07 00:00,0.337559027777778,0.279555555555556,0.327111111111111,0.235583333333333,0.267951388888889,0.382763888888889,0.298743055555556,NaN,NaN,NaN,0.366541666666667,0.329854166666667,0.351295138888889,0.352864583333333,0.343503472222222,0.288423611111111,0.284684027777778,0.13878125,0.185416666666667,0.140447916666667,0.0871215277777777,0.2419375,0.141548611111111,0.301579861111111,0.0985381944444445,0.301972222222222,0.129138888888889,0.138045138888889
2018-10-08 00:00,0.334243055555556,0.276628472222222,0.324361111111111,0.233590277777778,0.267027777777778,0.377104166666667,0.297291666666667,NaN,NaN,NaN,0.362520833333333,0.323163194444444,0.349513888888889,0.349673611111111,0.337840277777778,0.283725694444444,0.281527777777778,0.134767361111111,0.182982638888889,0.139010416666667,0.0839131944444444,0.238350694444444,0.135739583333333,0.300211805555555,0.0955590277777778,0.300083333333333,0.123354166666667,0.133628472222222
2018-10-09 00:00,0.330708333333333,0.271625,0.320625,0.231753472222222,0.263197916666667,0.373434027777778,0.297569444444444,NaN,NaN,NaN,0.360506944444444,0.323506944444444,0.348041666666667,0.345423611111111,0.337638888888889,0.282402777777778,0.279413194444444,0.131743055555556,0.181614583333333,0.137861111111111,0.0810173611111111,0.236069444444444,0.131305555555556,0.298802083333333,0.0934097222222223,0.299131944444445,0.118670138888889,0.129461805555556
2018-10-10 00:00,0.327048611111111,0.26090625,0.316076388888889,0.228711805555556,0.2579375,0.364993055555556,0.295361111111111,NaN,NaN,NaN,0.355798611111111,0.315809027777778,0.345875,0.342569444444444,0.332899305555556,0.277982638888889,0.277048611111111,0.129104166666667,0.179395833333333,0.136888888888889,0.0784201388888889,0.233267361111111,0.126753472222222,0.297045138888889,0.0917638888888889,0.2976875,0.114711805555556,0.126253472222222
2018-10-11 00:00,0.323600694444445,0.275125,0.313010416666667,0.226534722222222,0.254302083333333,0.3589375,0.292993055555555,NaN,NaN,NaN,0.363038194444444,0.343034722222222,0.343708333333333,0.338319444444444,0.346913194444444,0.27421875,0.284583333333333,0.163715277777778,0.177819444444444,0.141697916666667,0.114868055555556,0.230690972222222,0.152461805555556,0.297295138888889,0.118368055555556,0.295690972222222,0.157541666666667,0.137059027777778
